Gender,X,Y,Z,Output
f,42,31,50,13
f,41,30,49,13
f,41,28,49,13
f,40,28,49,13
f,40,27,50,13
f,38,25,50,13
f,38,26,50,13
f,38,26,50,13
f,38,25,50,13
f,36,25,50,13
f,37,25,50,13
f,38,23,49,13
f,36,23,49,13
f,38,24,50,13
f,37,23,51,13
f,35,23,52,13
f,37,23,50,13
f,37,23,50,13
f,36,23,50,13
f,38,21,50,13
f,34,23,50,13
f,36,22,49,13
f,36,21,48,13
f,36,21,49,13
f,35,20,49,13
f,35,18,48,13
f,33,20,47,13
f,34,20,48,13
f,33,18,45,13
f,33,18,45,13
f,34,17,45,13
f,34,18,46,13
f,34,17,47,13
f,34,18,48,13
f,33,18,46,13
f,33,17,46,13
f,33,16,46,13
f,31,17,46,13
f,33,17,46,13
f,34,18,46,13
f,35,17,47,13
f,33,17,47,13
f,33,17,46,13
f,32,17,46,13
f,32,16,44,13
f,33,15,46,13
f,34,16,45,13
f,35,15,47,13
f,35,16,47,13
f,34,16,47,13
f,33,17,48,13
f,32,17,46,13
f,32,18,46,13
f,33,18,44,13
f,31,17,46,13
f,34,17,44,13
f,34,15,47,13
f,33,13,44,13
f,31,16,46,13
f,30,19,50,13
f,32,20,51,13
f,34,19,48,13
f,36,22,47,13
f,38,19,47,13
f,37,19,44,13
f,36,21,44,13
f,37,19,46,13
f,36,18,47,13
f,34,19,48,13
f,35,17,47,13
f,33,21,46,13
f,35,19,48,13
f,33,18,47,13
f,34,18,48,13
f,35,20,48,13
f,36,17,48,13
f,36,20,47,13
f,25,21,53,13
f,35,19,46,13
f,32,18,43,13
f,31,12,42,13
f,31,15,43,13
f,33,16,43,13
f,32,18,46,13
f,34,17,46,13
f,34,18,44,13
f,33,14,46,13
f,33,16,45,13
f,32,16,43,13
f,32,15,44,13
f,33,16,44,13
f,33,15,44,13
f,33,16,44,13
f,33,15,45,13
f,33,16,45,13
f,33,14,45,13
f,32,16,45,13
f,31,16,45,13
f,32,17,44,13
f,33,16,44,13
f,33,17,44,13
f,33,16,46,13
f,33,17,46,13
f,34,17,46,13
f,33,17,46,13
f,31,14,46,13
f,29,15,44,13
f,30,14,45,13
f,30,16,45,13
f,30,17,45,13
f,31,18,45,13
f,33,16,46,13
f,35,17,47,13
f,36,19,47,13
f,37,21,48,13
f,36,21,49,13
f,37,22,48,13
f,37,21,50,13
f,37,23,49,13
f,36,22,50,13
f,35,23,50,13
f,35,22,48,13
f,36,22,50,13
f,36,20,48,13
f,37,21,49,13
f,35,20,49,13
f,36,22,51,13
f,35,22,50,13
f,34,20,51,13
f,35,21,49,13
f,35,21,49,13
f,34,20,50,13
f,33,20,49,13
f,33,19,48,13
f,34,19,48,13
f,34,18,49,13
f,35,20,47,13
f,34,18,48,13
f,34,18,48,13
f,34,17,48,13
f,34,19,48,13
f,33,18,45,13
f,33,19,46,13
f,32,18,45,13
f,33,17,48,13
f,32,16,45,13
f,32,13,42,13
f,31,14,39,13
f,29,14,39,13
f,29,14,39,13
f,31,16,41,13
f,31,18,43,13
f,32,27,48,13
f,32,29,51,13
f,35,30,54,13
f,35,34,55,13
f,36,38,54,13
f,36,39,55,13
f,35,38,55,13
f,36,38,54,13
f,36,36,54,13
f,36,36,52,13
f,35,38,52,13
f,35,38,51,13
f,35,39,53,13
f,35,42,52,13
f,35,41,52,13
f,35,41,52,13
f,34,41,51,13
f,35,41,51,13
f,35,40,50,13
f,33,39,50,13
f,34,40,51,13
f,34,42,51,13
f,34,42,51,13
f,35,42,53,13
f,34,41,51,13
f,34,42,51,13
f,35,42,51,13
f,35,43,50,13
f,36,41,50,13
f,35,42,51,13
f,36,41,51,13
f,36,41,50,13
f,36,40,51,13
f,36,38,52,13
f,34,41,51,13
f,33,41,51,13
f,33,40,51,13
f,33,42,51,13
f,35,40,51,13
f,35,40,52,13
f,33,38,52,13
f,33,38,52,13
f,33,39,51,13
f,33,39,51,13
f,33,39,52,13
f,33,39,51,13
f,34,39,51,13
f,33,38,52,13
f,33,39,52,13
f,34,39,52,13
f,35,39,51,13
f,35,39,52,13
f,35,38,52,13
f,35,38,52,13
f,33,40,52,13
f,35,38,53,13
f,34,39,52,13
f,34,39,52,13
f,34,38,53,13
f,32,38,53,13
f,35,39,51,13
f,33,39,52,13
f,34,38,51,13
f,33,38,51,13
f,33,38,51,13
f,33,39,51,13
f,32,39,51,13
f,31,38,52,13
f,32,39,51,13
f,33,40,51,13
f,33,39,51,13
f,33,40,51,13
f,33,42,51,13
f,33,41,51,13
f,32,40,50,13
f,34,42,52,13
f,33,41,51,13
f,34,40,51,13
f,34,42,51,13
f,34,42,51,13
f,35,41,51,13
f,33,42,52,13
f,35,41,52,13
f,34,42,52,13
f,34,43,52,13
f,34,41,52,13
f,35,41,50,13
f,35,43,50,13
f,35,41,49,13
f,35,40,48,13
f,35,42,48,13
f,37,41,49,13
f,35,42,49,13
f,36,43,49,13
f,35,41,49,13
f,35,43,49,13
f,35,43,50,13
f,36,43,50,13
f,36,42,49,13
f,35,43,49,13
f,35,43,49,13
f,35,41,49,13
f,35,42,47,13
f,36,42,49,13
f,36,44,48,13
f,36,46,48,13
f,35,47,48,13
f,35,45,47,13
f,36,46,48,13
f,35,46,47,13
f,35,47,47,13
f,36,48,47,13
f,36,48,47,13
f,35,46,46,13
f,34,45,47,13
f,34,45,47,13
f,34,46,46,13
f,35,46,46,13
f,34,48,46,13
f,34,49,46,13
f,34,48,47,13
f,35,48,46,13
f,38,48,46,13
f,37,44,45,13
f,35,46,47,13
f,36,43,48,13
f,37,42,49,13
f,36,43,49,13
f,35,44,50,13
f,35,41,55,13
f,35,42,48,13
f,36,40,51,13
f,36,42,51,13
f,37,41,51,13
f,35,41,52,13
f,35,40,51,13
f,36,40,51,13
f,37,39,51,13
f,37,39,52,13
f,38,38,52,13
f,37,39,51,13
f,38,39,52,13
f,38,39,51,13
f,38,38,51,13
f,38,38,52,13
f,37,38,52,13
f,37,37,51,13
f,37,38,51,13
f,37,39,52,13
f,36,39,51,13
f,38,39,51,13
f,37,38,51,13
f,36,37,50,13
f,37,38,52,13
f,36,38,52,13
f,39,37,52,13
f,39,38,50,13
f,37,38,52,13
f,38,37,51,13
f,39,38,52,13
f,39,37,51,13
f,40,37,51,13
f,38,37,51,13
f,38,37,51,13
f,38,39,51,13
f,38,38,52,13
f,39,39,51,13
f,37,38,51,13
f,39,38,51,13
f,39,37,50,13
f,39,39,50,13
f,39,39,51,13
f,40,39,51,13
f,38,38,51,13
f,39,39,50,13
f,38,40,51,13
f,40,39,51,13
f,39,39,51,13
f,39,39,51,13
f,38,39,51,13
f,40,38,50,13
f,38,38,51,13
f,39,40,50,13
f,40,39,50,13
f,41,40,51,13
f,39,39,51,13
f,40,39,50,13
f,40,39,50,13
f,40,40,50,13
f,38,40,50,13
f,39,38,50,13
f,39,39,50,13
f,39,40,51,13
f,40,40,50,13
f,40,38,51,13
f,39,40,50,13
f,39,40,50,13
f,40,40,50,13
f,40,41,49,13
f,40,40,50,13
f,39,40,50,13
f,40,39,50,13
f,40,39,50,13
f,40,39,50,13
f,39,40,51,13
f,38,41,50,13
f,40,39,51,13
f,39,40,50,13
f,37,40,51,13
f,39,39,51,13
f,38,39,50,13
f,40,40,50,13
f,39,40,51,13
f,38,40,51,13
f,40,39,51,13
f,39,40,51,13
f,39,39,51,13
f,40,39,50,13
f,40,40,50,13
f,39,39,50,13
f,39,39,50,13
f,39,40,50,13
f,38,40,51,13
f,40,39,51,13
f,38,39,51,13
f,39,40,51,13
f,38,38,51,13
f,39,39,51,13
f,38,39,50,13
f,39,40,51,13
f,41,39,50,13
f,40,40,50,13
f,39,39,51,13
f,40,38,51,13
f,39,39,50,13
f,40,39,50,13
f,40,40,50,13
f,39,40,51,13
f,40,39,50,13
f,39,39,51,13
f,40,38,50,13
f,40,39,49,13
f,39,40,50,13
f,39,39,49,13
f,39,39,50,13
f,39,39,50,13
f,39,40,50,13
f,39,39,50,13
f,39,41,51,13
f,39,41,51,13
f,41,40,52,13
f,39,39,52,13
f,36,42,52,13
f,36,40,53,13
f,36,38,52,13
f,32,42,50,13
f,33,41,49,13
f,32,42,49,13
f,32,41,48,13
f,30,41,49,13
f,29,40,49,13
f,30,40,49,13
f,28,42,49,13
f,29,42,49,13
f,28,40,49,13
f,31,41,51,13
f,32,41,51,13
f,32,39,52,13
f,34,39,52,13
f,34,39,54,13
f,34,38,54,13
f,33,37,53,13
f,33,39,52,13
f,35,40,51,13
f,35,39,52,13
f,36,39,51,13
f,35,38,51,13
f,35,39,52,13
f,35,37,52,13
f,34,39,51,13
f,34,39,52,13
f,36,38,52,13
f,35,39,53,13
f,35,38,51,13
f,34,38,52,13
f,36,37,52,13
f,36,39,52,13
f,35,39,52,13
f,35,37,51,13
f,36,38,51,13
f,35,39,51,13
f,35,39,52,13
f,36,38,52,13
f,36,38,51,13
f,36,38,52,13
f,37,37,51,13
f,36,37,52,13
f,35,38,52,13
f,38,38,52,13
f,37,37,53,13
f,36,38,52,13
f,37,37,53,13
f,36,37,52,13
f,37,37,52,13
f,36,37,52,13
f,35,38,52,13
f,36,38,52,13
f,35,39,51,13
f,35,38,51,13
f,37,36,52,13
f,37,37,51,13
f,36,37,52,13
f,37,38,52,13
f,37,37,53,13
f,36,37,52,13
f,36,38,52,13
f,36,38,52,13
f,38,37,52,13
f,38,38,52,13
f,37,38,52,13
f,38,37,51,13
f,36,37,51,13
f,38,38,51,13
f,36,37,51,13
f,38,38,51,13
f,37,37,52,13
f,38,39,51,13
f,37,37,52,13
f,37,37,51,13
f,38,38,51,13
f,37,37,52,13
f,37,37,51,13
f,38,39,51,13
f,37,38,52,13
f,36,38,51,13
f,37,37,52,13
f,37,39,51,13
f,37,37,52,13
f,38,38,51,13
f,37,38,52,13
f,37,38,52,13
f,37,39,52,13
f,37,39,51,13
f,37,37,51,13
f,38,37,53,13
f,36,39,51,13
f,38,39,52,13
f,37,36,51,13
f,38,37,51,13
f,37,37,50,13
f,38,38,52,13
f,39,38,51,13
f,39,36,51,13
f,38,38,52,13
f,38,38,51,13
f,38,37,52,13
f,38,37,51,13
f,39,38,51,13
f,37,39,51,13
f,37,37,51,13
f,37,38,51,13
f,39,38,52,13
f,37,37,51,13
f,39,38,51,13
f,37,38,52,13
f,39,38,51,13
f,39,39,52,13
f,38,38,51,13
f,39,38,51,13
f,39,38,51,13
f,38,38,51,13
f,37,37,52,13
f,39,38,50,13
f,38,37,52,13
f,38,38,52,13
f,38,38,51,13
f,38,37,52,13
f,38,37,51,13
f,37,37,51,13
f,38,38,52,13
f,39,37,50,13
f,39,36,51,13
f,38,37,52,13
f,38,39,51,13
f,39,39,50,13
f,38,39,50,13
f,38,38,51,13
f,38,38,51,13
f,38,38,51,13
f,38,39,52,13
f,38,37,52,13
f,38,37,52,13
f,38,37,51,13
f,39,38,52,13
f,38,38,51,13
f,38,39,51,13
f,38,37,51,13
f,38,37,51,13
f,38,37,51,13
f,39,38,51,13
f,38,38,52,13
f,37,38,51,13
f,38,38,51,13
f,38,37,50,13
f,38,39,51,13
f,37,38,51,13
f,37,37,51,13
f,37,39,52,13
f,39,37,51,13
f,38,38,51,13
f,38,38,51,13
f,38,38,51,13
f,38,37,51,13
f,39,36,52,13
f,38,38,51,13
f,38,37,51,13
f,40,37,51,13
f,38,37,51,13
f,39,38,52,13
f,38,39,51,13
f,37,37,51,13
f,38,38,51,13
f,38,38,52,13
f,40,37,52,13
f,38,38,51,13
f,38,38,50,13
f,38,37,51,13
f,38,38,51,13
f,39,38,51,13
f,38,38,51,13
f,38,37,52,13
f,38,38,51,13
f,39,37,51,13
f,38,38,52,13
f,38,38,52,13
f,39,38,51,13
f,39,37,51,13
f,38,37,51,13
f,38,37,52,13
f,38,37,52,13
f,39,37,52,13
f,38,39,51,13
f,39,37,52,13
f,38,38,52,13
f,39,38,50,13
f,38,38,51,13
f,38,37,50,13
f,38,38,51,13
f,38,37,51,13
f,39,38,52,13
f,39,37,50,13
f,38,37,52,13
f,39,38,52,13
f,39,38,51,13
f,38,37,52,13
f,38,38,51,13
f,40,38,52,13
f,38,38,51,13
f,39,39,52,13
f,39,38,52,13
f,38,39,51,13
f,38,38,52,13
f,38,38,51,13
f,39,37,52,13
f,38,38,51,13
f,38,37,51,13
f,38,38,51,13
f,40,37,52,13
f,38,37,52,13
f,38,38,51,13
f,38,38,50,13
f,40,39,51,13
f,39,37,51,13
f,40,38,51,13
f,37,38,51,13
f,38,37,51,13
f,38,37,51,13
f,38,37,50,13
f,39,38,51,13
f,39,37,51,13
f,39,38,51,13
f,38,37,51,13
f,38,39,51,13
f,38,38,52,13
f,39,37,51,13
f,37,37,52,13
f,37,36,52,13
f,38,38,52,13
f,39,37,52,13
f,39,36,51,13
f,38,37,52,13
f,38,36,51,13
f,38,38,51,13
f,39,38,50,13
f,37,37,52,13
f,38,38,51,13
f,38,38,51,13
f,37,37,51,13
f,39,36,52,13
f,37,38,52,13
f,38,37,51,13
f,39,38,51,13
f,39,37,51,13
f,38,37,52,13
f,40,38,50,13
f,38,38,51,13
f,38,37,51,13
f,38,38,52,13
f,38,37,52,13
f,38,38,51,13
f,39,38,51,13
f,39,38,51,13
f,39,37,50,13
f,38,39,52,13
f,38,38,51,13
f,38,38,52,13
f,39,37,52,13
f,39,38,51,13
f,38,38,52,13
f,39,37,51,13
f,38,37,51,13
f,37,38,50,13
f,39,38,51,13
f,38,37,51,13
f,39,38,52,13
f,39,37,51,13
f,38,38,51,13
f,37,37,51,13
f,38,37,51,13
f,38,37,51,13
f,39,39,50,13
f,38,38,51,13
f,38,38,52,13
f,37,37,51,13
f,39,38,51,13
f,38,37,50,13
f,39,38,51,13
f,38,39,51,13
f,39,38,52,13
f,37,39,52,13
f,39,38,51,13
f,40,39,51,13
f,38,38,51,13
f,39,36,51,13
f,38,38,51,13
f,39,37,51,13
f,39,39,51,13
f,39,38,51,13
f,40,37,51,13
f,39,36,51,13
f,39,39,52,13
f,38,37,52,13
f,40,38,52,13
f,39,38,52,13
f,39,38,52,13
f,39,38,51,13
f,39,38,51,13
f,38,37,51,13
f,39,37,51,13
f,38,37,52,13
f,38,38,52,13
f,38,36,51,13
f,39,39,51,13
f,39,39,51,13
f,38,38,51,13
f,38,38,51,13
f,40,37,51,13
f,38,38,51,13
f,39,38,51,13
f,40,37,51,13
f,39,37,51,13
f,39,37,51,13
f,38,37,51,13
f,40,37,52,13
f,38,38,51,13
f,39,38,52,13
f,38,37,52,13
f,38,38,51,13
f,39,38,51,13
f,39,38,51,13
f,39,38,52,13
f,38,37,51,13
f,38,37,52,13
f,38,38,50,13
f,40,36,52,13
f,38,37,51,13
f,39,37,51,13
f,38,38,51,13
f,38,38,51,13
f,38,38,51,13
f,38,38,51,13
f,38,38,50,13
f,39,39,51,13
f,39,38,51,13
f,38,39,51,13
f,38,39,51,13
f,40,38,51,13
f,38,37,51,13
f,39,38,51,13
f,38,38,51,13
f,39,39,51,13
f,39,39,50,13
f,38,38,52,13
f,39,37,51,13
f,38,38,51,13
f,40,37,51,13
f,39,38,51,13
f,38,37,51,13
f,39,38,51,13
f,37,37,51,13
f,38,37,51,13
f,40,37,52,13
f,39,38,51,13
f,38,38,52,13
f,40,38,51,13
f,39,36,51,13
f,38,38,51,13
f,38,39,52,13
f,38,37,51,13
f,39,39,52,13
f,39,38,52,13
f,38,37,51,13
f,39,38,52,13
f,40,38,51,13
f,38,38,52,13
f,39,38,51,13
f,39,37,52,13
f,38,37,51,13
f,40,37,51,13
f,39,37,51,13
f,39,37,51,13
f,38,37,51,13
f,39,36,51,13
f,39,37,52,13
f,40,37,52,13
f,38,38,51,13
f,38,36,52,13
f,39,37,51,13
f,39,38,51,13
f,39,38,51,13
f,39,38,51,13
f,38,36,51,13
f,39,36,51,13
f,40,37,51,13
f,40,38,51,13
f,38,37,51,13
f,40,38,51,13
f,39,37,51,13
f,40,38,51,13
f,37,38,51,13
f,38,38,51,13
f,39,38,51,13
f,39,38,51,13
f,39,38,52,13
f,39,38,52,13
f,38,37,51,13
f,38,38,51,13
f,39,38,52,13
f,38,37,51,13
f,39,38,50,13
f,38,37,51,13
f,39,37,51,13
f,38,38,51,13
f,39,39,51,13
f,39,38,52,13
f,39,37,52,13
f,38,38,51,13
f,38,38,51,13
f,38,39,51,13
f,37,38,52,13
f,38,39,51,13
f,39,37,51,13
f,39,37,52,13
f,38,37,51,13
f,39,39,52,13
f,39,38,51,13
f,38,37,51,13
f,38,37,51,13
f,38,38,51,13
f,39,37,51,13
f,39,37,51,13
f,39,38,52,13
f,39,37,51,13
f,38,38,52,13
f,39,38,51,13
f,39,38,52,13
f,38,38,51,13
f,39,37,51,13
f,39,39,52,13
f,39,37,51,13
f,39,38,51,13
f,38,38,51,13
f,39,37,52,13
f,38,39,52,13
f,39,38,51,13
f,40,38,51,13
f,39,38,51,13
f,39,37,51,13
f,39,38,51,13
f,38,38,51,13
f,39,37,51,13
f,38,37,51,13
f,39,38,51,13
f,39,38,51,13
f,39,37,52,13
f,39,38,51,13
f,39,38,51,13
f,38,38,51,13
f,38,37,51,13
f,39,39,51,13
f,38,39,51,13
f,39,37,51,13
f,38,38,51,13
f,39,37,51,13
f,39,38,51,13
f,39,38,51,13
f,38,38,52,13
f,38,37,51,13
f,38,38,51,13
f,38,38,51,13
f,38,38,51,13
f,38,38,51,13
f,39,36,51,13
f,39,37,50,13
f,39,38,51,13
f,38,38,51,13
f,38,37,51,13
f,38,37,51,13
f,39,38,52,13
f,39,39,51,13
f,39,38,52,13
f,39,37,51,13
f,40,38,51,13
f,39,38,51,13
f,39,38,51,13
f,39,37,52,13
f,38,39,51,13
f,38,39,51,13
f,39,38,51,13
f,38,40,51,13
f,40,39,50,13
f,40,37,51,13
f,37,37,50,13
f,38,39,52,13
f,37,37,51,13
f,38,37,50,13
f,38,37,51,13
f,39,39,50,13
f,40,38,50,13
f,39,38,50,13
f,38,38,51,13
f,39,38,51,13
f,39,39,51,13
f,39,39,51,13
f,39,39,51,13
f,39,37,50,13
f,40,38,51,13
f,40,39,50,13
f,40,37,51,13
f,39,38,50,13
f,39,39,51,13
f,38,38,51,13
f,40,39,50,13
f,40,38,50,13
f,39,38,51,13
f,41,38,51,13
f,39,38,50,13
f,41,37,51,13
f,40,38,50,13
f,40,38,51,13
f,39,37,51,13
f,40,39,51,13
f,39,39,50,13
f,40,38,50,13
f,39,38,51,13
f,41,38,51,13
f,39,38,50,13
f,39,39,50,13
f,39,38,51,13
f,39,38,51,13
f,39,38,51,13
f,39,38,50,13
f,39,39,50,13
f,39,38,51,13
f,40,37,51,13
f,39,38,51,13
f,39,37,51,13
f,39,40,51,13
f,39,38,51,13
f,38,38,51,13
f,39,38,50,13
f,39,38,51,13
f,38,38,50,13
f,39,36,51,13
f,39,38,50,13
f,38,36,51,13
f,38,38,51,13
f,39,38,51,13
f,40,38,51,13
f,38,37,52,13
f,38,36,52,13
f,39,37,51,13
f,39,38,51,13
f,40,38,51,13
f,38,38,51,13
f,38,38,51,13
f,40,38,52,13
f,39,38,52,13
f,39,37,52,13
f,39,37,51,13
f,40,38,52,13
f,39,36,52,13
f,39,37,54,13
f,38,38,52,13
f,36,38,52,13
f,35,39,50,13
f,36,39,52,13
f,36,39,51,13
f,38,39,51,13
f,37,38,49,13
f,38,37,49,13
f,37,38,51,13
f,37,37,51,13
f,37,37,52,13
f,38,36,51,13
f,38,36,53,13
f,38,37,52,13
f,37,38,53,13
f,37,37,52,13
f,36,36,54,13
f,38,37,54,13
f,38,35,55,13
f,38,34,53,13
f,38,33,53,13
f,39,32,54,13
f,37,31,51,13
f,38,30,52,13
f,39,28,51,13
f,37,25,51,13
f,38,27,50,13
f,37,25,49,13
f,36,26,50,13
f,36,25,49,13
f,37,25,48,13
f,37,24,49,13
f,36,24,49,13
f,36,23,49,13
f,37,24,51,13
f,36,24,50,13
f,36,23,51,13
f,37,22,49,13
f,35,22,51,13
f,35,21,52,13
f,35,22,50,13
f,34,21,52,13
f,36,21,49,13
f,36,22,49,13
f,36,20,49,13
f,32,21,50,13
f,34,20,48,13
f,33,19,47,13
f,32,17,46,13
f,34,17,46,13
f,33,17,45,13
f,35,16,45,13
f,33,18,47,13
f,34,18,47,13
f,34,20,47,13
f,33,18,48,13
f,32,17,47,13
f,34,17,45,13
f,33,17,45,13
f,33,16,45,13
f,33,16,47,13
f,35,16,46,13
f,34,17,46,13
f,35,16,47,13
f,35,16,48,13
f,33,18,47,13
f,32,17,45,13
f,34,15,45,13
f,34,16,44,13
f,35,15,44,13
f,33,15,46,13
f,32,17,47,13
f,33,17,49,13
f,34,21,49,13
f,35,20,47,13
f,38,21,47,13
f,39,21,46,13
f,37,22,45,13
f,36,20,47,13
f,34,18,48,13
f,35,19,49,13
f,35,14,49,13
f,33,18,49,13
f,33,19,48,13
f,36,20,46,13
f,29,21,45,13
f,33,19,47,13
f,33,17,43,13
f,33,17,44,13
f,34,17,47,13
f,35,19,47,13
f,33,18,48,13
f,34,18,47,13
f,33,19,45,13
f,33,16,45,13
f,33,16,46,13
f,34,16,44,13
f,35,16,46,13
f,33,16,47,13
f,33,17,46,13
f,33,16,46,13
f,31,15,45,13
f,32,17,45,13
f,32,18,45,13
f,33,18,45,13
f,34,19,47,13
f,35,19,47,13
f,37,21,49,13
f,36,20,49,13
f,37,20,49,13
f,36,20,48,13
f,37,22,49,13
f,34,21,51,13
f,37,21,48,13
f,36,20,48,13
f,36,20,49,13
f,37,21,50,13
f,37,20,49,13
f,35,20,48,13
f,35,20,48,13
f,35,20,49,13
f,33,20,48,13
f,33,19,48,13
f,34,19,48,13
f,36,18,47,13
f,35,18,47,13
f,33,18,47,13
f,34,18,45,13
f,32,19,44,13
f,34,18,44,13
f,31,15,44,13
f,31,16,40,13
f,30,16,37,13
f,30,17,40,13
f,33,19,44,13
f,31,22,48,13
f,32,27,50,13
f,34,31,53,13
f,37,34,55,13
f,38,33,54,13
f,37,40,54,13
f,38,37,55,13
f,36,39,55,13
f,36,40,54,13
f,37,37,56,13
f,37,40,55,13
f,36,41,53,13
f,35,41,52,13
f,36,40,52,13
f,35,41,50,13
f,34,42,50,13
f,35,41,51,13
f,37,41,50,13
f,36,44,50,13
f,37,42,50,13
f,35,42,49,13
f,34,43,50,13
f,36,43,49,13
f,36,44,50,13
f,34,42,50,13
f,35,43,49,13
f,35,43,49,13
f,34,42,48,13
f,37,41,50,13
f,36,42,50,13
f,36,43,50,13
f,36,43,50,13
f,37,44,50,13
f,35,44,50,13
f,37,43,49,13
f,35,43,50,13
f,37,43,50,13
f,37,45,49,13
f,37,43,49,13
f,36,45,49,13
f,36,45,48,13
f,38,46,49,13
f,37,45,48,13
f,37,46,48,13
f,37,45,48,13
f,37,44,46,13
f,36,44,47,13
f,36,44,48,13
f,36,47,48,13
f,36,47,47,13
f,36,46,48,13
f,36,45,47,13
f,38,45,47,13
f,37,48,46,13
f,37,48,46,13
f,37,47,45,13
f,38,46,46,13
f,37,47,45,13
f,38,47,45,13
f,37,45,46,13
f,38,44,48,13
f,37,45,49,13
f,36,44,45,13
f,37,45,49,13
f,37,44,49,13
f,38,41,47,13
f,37,44,47,13
f,37,44,50,13
f,37,42,50,13
f,36,44,49,13
f,36,51,60,13
f,36,43,47,13
f,38,43,50,13
f,37,42,49,13
f,37,44,49,13
f,39,43,50,13
f,38,44,48,13
f,38,45,51,13
f,38,45,49,13
f,38,43,49,13
f,39,39,48,13
f,38,39,46,13
f,39,39,46,13
f,38,41,48,13
f,36,43,49,13
f,38,48,52,13
f,37,42,46,13
f,39,42,49,13
f,39,42,50,13
f,39,41,51,13
f,38,41,51,13
f,38,40,50,13
f,39,38,50,13
f,38,40,50,13
f,37,40,51,13
f,39,38,49,13
f,39,38,50,13
f,41,39,50,13
f,40,39,50,13
f,40,39,50,13
f,39,39,50,13
f,40,38,51,13
f,41,40,50,13
f,40,38,51,13
f,40,38,50,13
f,40,39,51,13
f,41,38,51,13
f,40,39,51,13
f,40,39,49,13
f,39,39,50,13
f,40,39,51,13
f,40,38,51,13
f,40,37,51,13
f,40,38,50,13
f,40,39,50,13
f,41,37,50,13
f,41,38,49,13
f,39,38,50,13
f,39,39,50,13
f,40,38,51,13
f,40,37,50,13
f,39,38,51,13
f,40,39,51,13
f,39,39,50,13
f,40,38,50,13
f,40,39,51,13
f,39,39,52,13
f,40,39,50,13
f,40,38,50,13
f,39,38,51,13
f,40,39,51,13
f,38,38,51,13
f,40,40,52,13
f,39,39,51,13
f,39,39,50,13
f,40,38,51,13
f,40,38,51,13
f,39,39,51,13
f,39,39,52,13
f,40,39,50,13
f,39,39,50,13
f,40,39,51,13
f,40,39,50,13
f,40,39,50,13
f,39,38,50,13
f,40,39,50,13
f,39,39,50,13
f,39,38,50,13
f,39,39,50,13
f,40,40,51,13
f,40,39,50,13
f,40,40,50,13
f,39,39,50,13
f,38,39,50,13
f,39,39,50,13
f,40,39,50,13
f,40,38,51,13
f,39,38,51,13
f,39,39,50,13
f,40,37,51,13
f,39,39,50,13
f,40,39,50,13
f,40,39,50,13
f,39,38,50,13
f,41,39,51,13
f,39,39,50,13
f,39,38,50,13
f,40,38,50,13
f,40,39,51,13
f,39,39,51,13
f,41,38,50,13
f,39,39,50,13
f,39,38,49,13
f,40,38,51,13
f,41,40,50,13
f,41,39,51,13
f,41,39,50,13
f,39,39,50,13
f,41,38,50,13
f,40,40,50,13
f,39,38,50,13
f,41,39,50,13
f,41,39,50,13
f,41,38,50,13
f,40,38,50,13
f,39,38,51,13
f,41,38,51,13
f,41,40,51,13
f,40,38,51,13
f,40,39,50,13
f,40,39,50,13
f,40,40,50,13
f,40,39,51,13
f,40,37,50,13
f,40,38,51,13
f,40,39,50,13
f,40,38,50,13
f,40,38,50,13
f,40,37,50,13
f,41,39,50,13
f,40,38,51,13
f,40,39,50,13
f,41,39,50,13
f,41,38,50,13
f,40,39,50,13
f,40,39,50,13
f,41,39,50,13
f,40,39,51,13
f,40,39,50,13
f,40,38,50,13
f,41,38,51,13
f,40,38,51,13
f,40,39,50,13
f,40,39,50,13
f,40,39,50,13
f,40,38,50,13
f,40,39,51,13
f,40,38,51,13
f,40,38,51,13
f,40,39,51,13
f,40,38,51,13
f,40,39,50,13
f,40,38,51,13
f,41,38,50,13
f,41,39,51,13
f,40,39,50,13
f,39,38,51,13
f,39,36,51,13
f,40,39,50,13
f,40,39,51,13
f,40,38,50,13
f,39,39,50,13
f,40,40,50,13
f,41,38,50,13
f,39,38,50,13
f,42,39,51,13
f,40,39,50,13
f,41,37,50,13
f,40,39,50,13
f,40,39,51,13
f,40,38,51,13
f,40,39,50,13
f,40,39,51,13
f,40,38,51,13
f,40,38,50,13
f,41,39,51,13
f,39,39,50,13
f,40,37,51,13
f,40,39,51,13
f,41,39,49,13
f,40,38,50,13
f,40,38,50,13
f,40,39,51,13
f,40,39,50,13
f,39,38,50,13
f,41,40,50,13
f,41,40,50,13
f,40,39,51,13
f,40,39,51,13
f,41,39,50,13
f,40,40,51,13
f,40,38,50,13
f,40,39,51,13
f,41,39,50,13
f,39,39,51,13
f,39,40,50,13
f,40,39,50,13
f,41,38,50,13
f,39,40,50,13
f,40,39,50,13
f,39,39,51,13
f,40,38,50,13
f,40,38,51,13
f,40,38,50,13
f,40,38,50,13
f,41,39,51,13
f,41,38,50,13
f,40,39,51,13
f,40,39,51,13
f,40,40,50,13
f,40,39,51,13
f,40,38,50,13
f,41,38,50,13
f,40,39,50,13
f,41,38,50,13
f,41,39,50,13
f,40,38,50,13
f,39,38,49,13
f,40,38,50,13
f,40,39,50,13
f,42,39,49,13
f,41,39,50,13
f,40,38,50,13
f,40,38,50,13
f,40,39,50,13
f,39,39,51,13
f,41,39,51,13
f,39,39,50,13
